2015-05-16 21:18:06,236 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !34! record is !0:00:00.146380! response !200
2015-05-16 21:18:06,956 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !35! record is !0:00:00.714574! response !200
2015-05-16 21:18:07,074 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !36! record is !0:00:00.112605! response !200
2015-05-16 21:18:07,215 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !37! record is !0:00:00.136250! response !200
2015-05-16 21:18:07,379 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !38! record is !0:00:00.157323! response !200
2015-05-16 21:18:07,548 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !39! record is !0:00:00.164660! response !200
2015-05-16 21:18:07,802 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !40! record is !0:00:00.248660! response !200
2015-05-16 21:18:07,908 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !41! record is !0:00:00.101343! response !200
2015-05-16 21:18:08,081 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !42! record is !0:00:00.163155! response !200
2015-05-16 21:18:08,538 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !43! record is !0:00:00.452178! response !200
2015-05-16 21:18:10,473 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !44! record is !0:00:01.922529! response !200
2015-05-16 21:18:10,648 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !45! record is !0:00:00.170305! response !200
2015-05-16 21:18:10,770 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !46! record is !0:00:00.116812! response !200
2015-05-16 21:18:10,912 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !47! record is !0:00:00.135762! response !200
2015-05-16 21:18:11,128 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !48! record is !0:00:00.210833! response !200
2015-05-16 21:18:11,257 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !49! record is !0:00:00.123517! response !200
2015-05-16 21:18:11,371 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !50! record is !0:00:00.108775! response !200
2015-05-16 21:18:11,571 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !51! record is !0:00:00.194828! response !200
2015-05-16 21:18:11,686 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !52! record is !0:00:00.109460! response !200
2015-05-16 21:18:11,872 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !53! record is !0:00:00.180709! response !200
2015-05-16 21:18:12,084 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !54! record is !0:00:00.207272! response !200
2015-05-16 21:18:12,231 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !55! record is !0:00:00.141996! response !200
2015-05-16 21:18:13,150 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !56! record is !0:00:00.913919! response !200
2015-05-16 21:18:14,148 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !57! record is !0:00:00.992401! response !200
2015-05-16 21:18:14,918 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !58! record is !0:00:00.765230! response !200
2015-05-16 21:18:15,050 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !59! record is !0:00:00.127142! response !200
2015-05-16 21:18:15,769 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !60! record is !0:00:00.713627! response !200
2015-05-16 21:18:16,619 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !61! record is !0:00:00.844458! response !200
2015-05-16 21:18:17,481 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !62! record is !0:00:00.857850! response !200
2015-05-16 21:18:17,724 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !63! record is !0:00:00.238129! response !200
2015-05-16 21:18:18,525 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !64! record is !0:00:00.795624! response !200
2015-05-16 21:18:19,307 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !65! record is !0:00:00.777058! response !200
2015-05-16 21:18:19,905 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !66! record is !0:00:00.592553! response !200
2015-05-16 21:18:20,047 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !67! record is !0:00:00.135837! response !200
2015-05-16 21:18:20,880 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !68! record is !0:00:00.826697! response !200
2015-05-16 21:18:21,689 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !69! record is !0:00:00.802424! response !200
2015-05-16 21:18:22,263 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !70! record is !0:00:00.568979! response !200
2015-05-16 21:18:23,022 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !71! record is !0:00:00.753820! response !200
2015-05-16 21:18:23,632 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !72! record is !0:00:00.604633! response !200
2015-05-16 21:18:23,787 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !73! record is !0:00:00.148252! response !200
2015-05-16 21:18:24,645 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !74! record is !0:00:00.852239! response !200
2015-05-16 21:18:24,810 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !75! record is !0:00:00.159545! response !200
2015-05-16 21:18:24,958 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !76! record is !0:00:00.141683! response !200
2015-05-16 21:18:25,091 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !77! record is !0:00:00.128134! response !200
